MSA Code,MSA Title,State FIPS Code,State Name,PUMA Code,PUMA Name,MSA 2010 Population,PUMA 2010 Population,Intersection 2010 Population,Percent MSA Population,Percent PUMA Population
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08601,Miami-Dade County (North Central)--Greater Miami Lakes Town PUMA,"5,564,635","114,465","114,465",2.06,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08602,Miami-Dade County (North Central)--Miami Gardens City (North & West) PUMA,"5,564,635","101,323","101,323",1.82,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08603,Miami-Dade County (Northeast)--Greater North Miami Beach City (West) PUMA,"5,564,635","100,720","100,720",1.81,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08604,Miami-Dade County (Northeast)--Aventura City & Surfside Town PUMA,"5,564,635","100,433","100,433",1.80,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08605,Miami-Dade County--North Miami City (Southwest) & Golden Glades (West) PUMA,"5,564,635","105,499","105,499",1.90,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08606,"Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview PUMA","5,564,635","101,112","101,112",1.82,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08607,Miami-Dade County (Northeast)--Hialeah City (North Central) PUMA,"5,564,635","100,459","100,459",1.81,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08608,"Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau PUMA","5,564,635","112,930","112,930",2.03,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08609,Miami-Dade County (Northeast)--Hialeah City (South Central) PUMA,"5,564,635","101,006","101,006",1.82,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08610,Miami-Dade County (Central)--Miami Springs City & Miami International Airport PUMA,"5,564,635","100,923","100,923",1.81,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08611,Miami-Dade County (Northeast Central)--Miami City (North) PUMA,"5,564,635","101,124","101,124",1.82,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08612,Miami-Dade County (Northeast)--Miami Beach City & Miami Shores Village PUMA,"5,564,635","100,297","100,297",1.80,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08613,Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA,"5,564,635","101,386","101,386",1.82,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08614,Miami-Dade County (East)--Miami City (East) & Key Biscayne Village PUMA,"5,564,635","101,343","101,343",1.82,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08615,Miami-Dade County (East Central)--Miami City (West) PUMA,"5,564,635","103,186","103,186",1.85,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08616,"Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South) PUMA","5,564,635","101,136","101,136",1.82,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08617,"Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace PUMA","5,564,635","102,442","102,442",1.84,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08618,Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami PUMA,"5,564,635","106,294","106,294",1.91,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08619,Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South) PUMA,"5,564,635","101,209","101,209",1.82,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08620,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA","5,564,635","100,968","100,968",1.81,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08621,"Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk PUMA","5,564,635","101,507","101,507",1.82,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08622,Miami-Dade County (Southwest)--South Miami Heights PUMA,"5,564,635","102,646","102,646",1.84,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08623,Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village PUMA,"5,564,635","105,632","105,632",1.90,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08624,Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA,"5,564,635","100,194","100,194",1.80,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,08700,Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties PUMA,"5,564,635","101,291","28,201",0.51,27.84
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,09901,Palm Beach County (Northeast) PUMA,"5,564,635","103,754","103,754",1.86,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,09902,Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities PUMA,"5,564,635","112,504","112,504",2.02,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,09903,Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town PUMA,"5,564,635","142,518","142,518",2.56,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,09904,Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North) PUMA,"5,564,635","124,204","124,204",2.23,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,09905,"Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City PUMA","5,564,635","125,430","125,430",2.25,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,09906,Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA,"5,564,635","149,191","149,191",2.68,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,09907,Palm Beach County (Southeast)--Greater Delray Beach City PUMA,"5,564,635","114,816","114,816",2.06,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,09908,Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town PUMA,"5,564,635","106,704","106,704",1.92,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,09909,Palm Beach County (West of Boca Raton City) PUMA,"5,564,635","103,727","103,727",1.86,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,09910,Palm Beach County (Central)--Wellington Village & Agricultural Reserve PUMA,"5,564,635","102,440","102,440",1.84,100.00
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,Florida,09911,Palm Beach County (West)--Glades & Western Communities PUMA,"5,564,635","134,846","134,846",2.42,100.00
33140,"Michigan City-La Porte, IN",18,Indiana,00300,LaPorte County PUMA,"111,467","111,467","111,467",100.00,100.00
33220,"Midland, MI",26,Michigan,01400,Bay & Midland Counties PUMA,"83,629","191,400","83,629",100.00,43.69
33260,"Midland, TX",48,Texas,02800,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA,"141,671","102,834","4,799",3.39,4.67
33260,"Midland, TX",48,Texas,03000,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City PUMA,"141,671","136,872","136,872",96.61,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,20000,Washington & Ozaukee Counties PUMA,"1,555,908","218,282","218,282",14.03,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,40101,Milwaukee County (Northeast) PUMA,"1,555,908","108,751","108,751",6.99,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,40301,Milwaukee County (South) PUMA,"1,555,908","118,685","118,685",7.63,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,40701,Milwaukee County (West) PUMA,"1,555,908","169,523","169,523",10.90,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,41001,Milwaukee City (North) PUMA,"1,555,908","108,892","108,892",7.00,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,41002,Milwaukee City (North Central) PUMA,"1,555,908","118,043","118,043",7.59,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,41003,Milwaukee City (Central) PUMA,"1,555,908","106,287","106,287",6.83,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,41004,Milwaukee City (South Central) PUMA,"1,555,908","105,475","105,475",6.78,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,41005,Milwaukee City (South) PUMA,"1,555,908","112,079","112,079",7.20,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,70101,Waukesha County (West) PUMA,"1,555,908","114,355","114,355",7.35,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,70201,Waukesha County (East) PUMA,"1,555,908","154,229","154,229",9.91,100.00
33340,"Milwaukee-Waukesha-West Allis, WI",55,Wisconsin,70301,Waukesha County (Central) PUMA,"1,555,908","121,307","121,307",7.80,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,00600,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties PUMA","3,348,859","163,789","117,800",3.52,71.92
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01000,Sherburne & Benton Counties PUMA,"3,348,859","126,950","88,499",2.64,69.71
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01101,"Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities PUMA","3,348,859","103,192","103,192",3.08,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01102,"Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities PUMA","3,348,859","115,158","115,158",3.44,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01103,"Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities PUMA","3,348,859","112,494","112,494",3.36,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01201,"Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities PUMA","3,348,859","124,434","124,434",3.72,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01202,Washington County (South)--Woodbury & Cottage Grove Cities PUMA,"3,348,859","113,702","113,702",3.40,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01301,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities PUMA","3,348,859","122,961","122,961",3.67,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01302,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities PUMA","3,348,859","100,611","100,611",3.00,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01303,Ramsey County (Southeast)--St. Paul City (East) PUMA,"3,348,859","128,300","128,300",3.83,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01304,Ramsey County (Southwest)--St. Paul City (West) PUMA,"3,348,859","156,768","156,768",4.68,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01401,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka PUMA","3,348,859","107,488","107,488",3.21,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01402,"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities PUMA","3,348,859","103,598","103,598",3.09,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01403,"Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities PUMA","3,348,859","107,104","107,104",3.20,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01404,"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities PUMA","3,348,859","106,918","106,918",3.19,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01405,Hennepin County--Minneapolis (North) & St. Anthony Cities PUMA,"3,348,859","134,723","134,723",4.02,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01406,Hennepin County--Minneapolis City (Southeast) PUMA,"3,348,859","125,251","125,251",3.74,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01407,Hennepin County--Minneapolis City (Southwest) PUMA,"3,348,859","127,765","127,765",3.82,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01408,"Hennepin County--Edina, St. Louis Park & Hopkins Cities PUMA","3,348,859","110,782","110,782",3.31,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01409,Hennepin County--Eden Prairie & Minnetonka Cities PUMA,"3,348,859","110,531","110,531",3.30,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01410,Hennepin County--Bloomington & Richfield Cities PUMA,"3,348,859","118,265","118,265",3.53,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01501,"Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities PUMA","3,348,859","150,199","150,199",4.49,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01502,"Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities PUMA","3,348,859","138,957","138,957",4.15,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01503,Dakota County (West)--Burnsville & Apple Valley Cities PUMA,"3,348,859","109,396","109,396",3.27,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01600,"Scott County (East)--Shakopee, Savage & Prior Lake Cities PUMA","3,348,859","115,560","115,560",3.45,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01700,Carver & Scott (West) Counties PUMA,"3,348,859","105,410","105,410",3.15,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01800,Wright County PUMA,"3,348,859","124,700","124,700",3.72,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,01900,"Kandiyohi, McLeod, Meeker, Renville & Sibley Counties PUMA","3,348,859","133,146","15,226",0.45,11.44
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,02300,"Rice, Goodhue & Le Sueur Counties PUMA","3,348,859","138,028","27,703",0.83,20.07
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",55,Wisconsin,00700,West Central Wisconsin--Northern Mississippi Region PUMA,"3,348,859","202,430","41,019",1.22,20.26
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",55,Wisconsin,55102,St. Croix & Dunn Counties PUMA,"3,348,859","128,202","84,345",2.52,65.79
33540,"Missoula, MT",30,Montana,00200,West Montana--Missoula City PUMA,"109,299","193,893","109,299",100.00,56.37
33660,"Mobile, AL",01,Alabama,02701,Mobile City (East) PUMA,"412,992","110,765","110,765",26.82,100.00
33660,"Mobile, AL",01,Alabama,02702,Mobile City (West) PUMA,"412,992","107,285","107,285",25.98,100.00
33660,"Mobile, AL",01,Alabama,02703,"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City PUMA","412,992","194,942","194,942",47.20,100.00
33700,"Modesto, CA",06,California,09901,"Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities PUMA","514,453","113,557","113,557",22.07,100.00
33700,"Modesto, CA",06,California,09902,Stanislaus County (Central)--Modesto City (West) PUMA,"514,453","118,448","118,448",23.02,100.00
33700,"Modesto, CA",06,California,09903,"Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities PUMA","514,453","174,119","174,119",33.85,100.00
33700,"Modesto, CA",06,California,09904,Stanislaus County (Central)--Modesto City (East) PUMA,"514,453","108,329","108,329",21.06,100.00
33740,"Monroe, LA",22,Louisiana,00400,North Delta Regional Planning & Development District 1--Ouachita Parish PUMA,"176,441","153,720","153,720",87.12,100.00
33740,"Monroe, LA",22,Louisiana,00500,North Delta Regional Planning & Development District 2--Northeast Louisiana PUMA,"176,441","155,306","22,721",12.88,14.63
33780,"Monroe, MI",26,Michigan,03300,Monroe County PUMA,"152,021","152,021","152,021",100.00,100.00
33860,"Montgomery, AL",01,Alabama,02000,Montgomery City & Pike Road Town (North) PUMA,"374,536","196,534","196,534",52.47,100.00
33860,"Montgomery, AL",01,Alabama,02100,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties PUMA","374,536","178,002","178,002",47.53,100.00
34060,"Morgantown, WV",54,West Virginia,00300,Monongalia & Preston Counties--Morgantown City PUMA,"129,709","129,709","129,709",100.00,100.00
34100,"Morristown, TN",47,Tennessee,01400,"Hamblen, Cocke & Grainger Counties PUMA","113,951","120,863","62,544",54.89,51.75
34100,"Morristown, TN",47,Tennessee,01500,Sevier & Jefferson Counties PUMA,"113,951","141,296","51,407",45.11,36.38
34580,"Mount Vernon-Anacortes, WA",53,Washington,10200,"Skagit, Island & San Juan Counties PUMA","116,901","211,176","116,901",100.00,55.36
34620,"Muncie, IN",18,Indiana,02000,Delaware County--Muncie City PUMA,"117,671","117,671","117,671",100.00,100.00
34740,"Muskegon, MI",26,Michigan,00700,Muskegon County PUMA,"172,188","172,188","172,188",100.00,100.00
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",37,North Carolina,04800,Brunswick County PUMA,"376,722","107,431","107,431",28.52,100.00
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45,South Carolina,01101,Horry County (West & North)--Conway City & Red Hill PUMA,"376,722","128,378","128,378",34.08,100.00
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45,South Carolina,01102,"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East) PUMA","376,722","140,913","140,913",37.41,100.00
34900,"Napa, CA",06,California,05500,Napa County--Napa City PUMA,"136,484","136,484","136,484",100.00,100.00
34940,"Naples-Immokalee-Marco Island, FL",12,Florida,02101,Collier County (Northwest) PUMA,"321,520","104,015","104,015",32.35,100.00
34940,"Naples-Immokalee-Marco Island, FL",12,Florida,02102,Collier County (Southwest) PUMA,"321,520","108,892","108,892",33.87,100.00
